date,channel,sessions,revenue,transactions,bounce_rate,avg_session_seconds,financial_year,week_number
2025-10-11,Direct,2301,11829,18,0.2947,85.8609,2025,28
2025-10-11,Display,41,0,0,0.561,34.4878,2025,28
2025-10-11,Email,272,0,0,0.4265,131.261,2025,28
2025-10-11,Organic Search,5256,26322,37,0.2572,119.9616,2025,28
2025-10-11,Organic Shopping,242,1042,3,0.2603,103.5992,2025,28
2025-10-11,Organic Social,251,0,0,0.3307,78.9283,2025,28
2025-10-11,Organic Video,2,0,0,0.5,68.5,2025,28
2025-10-11,Paid Other,0,0,0,0,0,2025,28
2025-10-11,Paid Search,2001,14230,18,0.088,211.5162,2025,28
2025-10-11,Paid Shopping,2091,11824,16,0.2759,91.1636,2025,28
2025-10-11,Paid Social,2263,0,0,0.2232,85.1144,2025,28
2025-10-11,Paid Video,2,0,0,0.5,297.5,2025,28
2025-10-11,Referral,130,0,0,0.3615,167.5,2025,28
2025-10-11,SMS,10,0,0,0.5,101.7,2025,28
2025-10-11,Unassigned,145,0,0,0.6621,64.1448,2025,28
2025-10-12,Affiliates,202,12048,11,0.2129,165.0248,2025,28
2025-10-12,Cross-network,3498,8198,11,0.3305,67.0386,2025,28
2025-10-12,Direct,2595,20032,25,0.2782,97.2813,2025,28
2025-10-12,Display,46,0,0,0.587,101.7174,2025,28
2025-10-12,Email,1621,2963,9,0.2011,118.9007,2025,28
2025-10-12,Organic Search,5604,23002,31,0.2653,108.0064,2025,28
2025-10-12,Organic Shopping,213,184,1,0.2347,120.1878,2025,28
2025-10-12,Organic Social,292,0,1,0.3356,68.3904,2025,28
2025-10-12,Organic Video,0,0,0,0,0,2025,28
2025-10-12,Paid Other,1,0,0,0,72,2025,28
2025-10-12,Paid Search,2328,13102,21,0.0885,200.1211,2025,28
2025-10-12,Paid Shopping,3142,11536,19,0.2906,86.0388,2025,28
2025-10-12,Paid Social,2551,2542,2,0.2199,88.7048,2025,28
2025-10-12,Paid Video,3,0,0,0.3333,117,2025,28
2025-10-12,Referral,124,3879,3,0.3065,164.8548,2025,28
2025-10-12,SMS,12,0,0,0.3333,166.5833,2025,28
2025-10-12,Unassigned,201,125,1,0.6418,67.3532,2025,28
2025-10-13,Affiliates,240,9667,5,0.275,126.2417,2025,29
2025-10-13,Cross-network,3387,9303,14,0.3322,68.8887,2025,29
2025-10-13,Direct,2155,5643,12,0.316,85.1624,2025,29
2025-10-13,Display,62,0,0,0.6613,30.9032,2025,29
2025-10-13,Email,650,5607,5,0.3369,121.2662,2025,29
2025-10-13,Organic Search,4533,18076,19,0.2826,104.2486,2025,29
2025-10-13,Organic Shopping,173,0,1,0.2601,120.4162,2025,29
2025-10-13,Organic Social,232,0,1,0.3233,87.75,2025,29
2025-10-13,Organic Video,4,0,0,0.5,10.75,2025,29
2025-10-13,Paid Other,1,0,0,0,143,2025,29
2025-10-13,Paid Search,1997,10546,17,0.1102,184.1147,2025,29
2025-10-13,Paid Shopping,2444,5048,17,0.2926,82.6645,2025,29
2025-10-13,Paid Social,2264,184,2,0.2111,84.6365,2025,29
2025-10-13,Paid Video,2,0,0,0.5,296,2025,29
2025-10-13,Referral,132,1684,1,0.4091,129.6742,2025,29
2025-10-13,SMS,6,0,0,0.3333,115.8333,2025,29
2025-10-13,Unassigned,170,758,1,0.6824,57.4118,2025,29
2025-10-14,Affiliates,177,3748,6,0.3616,124.0056,2025,29
2025-10-14,Cross-network,3188,3780,8,0.3231,65.5144,2025,29
2025-10-14,Direct,1948,4640,7,0.307,88.3835,2025,29
2025-10-14,Display,42,0,0,0.5714,127.2143,2025,29
2025-10-14,Email,211,0,1,0.3886,92.0427,2025,29
2025-10-14,Organic Search,4227,11681,11,0.2858,97.6487,2025,29
2025-10-14,Organic Shopping,166,1407,4,0.2229,130.1024,2025,29
2025-10-14,Organic Social,206,0,1,0.335,90.8641,2025,29
2025-10-14,Organic Video,6,0,0,0.5,9.1667,2025,29
2025-10-14,Paid Other,0,0,0,0,0,2025,29
2025-10-14,Paid Search,1712,5642,15,0.1256,196.2138,2025,29
2025-10-14,Paid Shopping,2157,11806,15,0.2898,84.1521,2025,29
2025-10-14,Paid Social,2134,299,3,0.2493,81.276,2025,29
2025-10-14,Paid Video,0,0,0,0,0,2025,29
2025-10-14,Referral,208,954,1,0.3029,209.9663,2025,29
2025-10-14,SMS,7,0,0,0.2857,112.2857,2025,29
2025-10-14,Unassigned,216,706,2,0.5741,82.5093,2025,29
2025-10-15,Affiliates,191,10931,12,0.2461,160.1204,2025,29
2025-10-15,Cross-network,2910,9238,17,0.346,66.377,2025,29
2025-10-15,Direct,1880,11595,15,0.2973,90.4819,2025,29
2025-10-15,Display,44,0,0,0.6136,54.1818,2025,29
2025-10-15,Email,170,0,0,0.4176,121.9059,2025,29
2025-10-15,Organic Search,3956,15626,22,0.2907,109.7318,2025,29
2025-10-15,Organic Shopping,147,0,0,0.2585,75.8231,2025,29
2025-10-15,Organic Social,222,0,0,0.3243,71.8153,2025,29
2025-10-15,Organic Video,4,0,0,0.75,0,2025,29
2025-10-15,Paid Other,0,0,0,0,0,2025,29
2025-10-15,Paid Search,1582,5642,12,0.1049,192.0954,2025,29
2025-10-15,Paid Shopping,1831,3585,11,0.2993,87.3086,2025,29
2025-10-15,Paid Social,2097,0,2,0.2217,87.5422,2025,29
2025-10-15,Paid Video,0,0,0,0,0,2025,29
2025-10-15,Referral,341,558,1,0.3167,68.9238,2025,29
2025-10-15,SMS,9,0,0,0.3333,52.3333,2025,29
2025-10-15,Unassigned,149,0,0,0.6107,85.1141,2025,29
2025-10-16,Affiliates,389,3482,7,0.2648,72.0746,2025,29
2025-10-16,Cross-network,2934,5610,7,0.335,63.0886,2025,29
2025-10-16,Direct,1877,9671,12,0.3111,88.2978,2025,29
2025-10-16,Display,31,0,0,0.4194,46.0645,2025,29
2025-10-16,Email,695,1072,4,0.2187,131.4259,2025,29
2025-10-16,Organic Search,3887,11936,19,0.2827,105.8191,2025,29
2025-10-16,Organic Shopping,122,0,0,0.2623,125.3443,2025,29
2025-10-16,Organic Social,202,0,0,0.2772,76.9653,2025,29
2025-10-16,Organic Video,2,0,0,1,0,2025,29
2025-10-16,Paid Other,1,0,0,0,50,2025,29
2025-10-16,Paid Search,1600,8317,11,0.1069,191.6244,2025,29
2025-10-16,Paid Shopping,1692,4859,6,0.2754,83.1011,2025,29
2025-10-16,Paid Social,1857,0,2,0.238,84.0409,2025,29
2025-10-16,Paid Video,2,0,0,0,114,2025,29
2025-10-16,Referral,571,744,1,0.282,76.8476,2025,29
2025-10-16,SMS,8,0,0,0.375,92.875,2025,29
2025-10-16,Unassigned,137,0,0,0.6788,50.9197,2025,29
2025-10-17,Affiliates,271,4338,5,0.3284,62.4317,2025,29
2025-10-17,Cross-network,2761,4333,13,0.3408,71.5194,2025,29
2025-10-17,Direct,1859,8332,15,0.3341,91.5702,2025,29
2025-10-17,Display,40,0,0,0.575,38.425,2025,29
2025-10-17,Email,311,0,0,0.3633,145.5305,2025,29
2025-10-17,Organic Search,3911,15606,26,0.2843,109.9987,2025,29
2025-10-17,Organic Shopping,127,0,0,0.3228,61.7402,2025,29
2025-10-17,Organic Social,259,0,2,0.2934,63.166,2025,29
2025-10-17,Organic Video,0,0,0,0,0,2025,29
2025-10-17,Paid Other,0,0,0,0,0,2025,29
2025-10-17,Paid Search,1626,16256,17,0.1144,190.4594,2025,29
2025-10-17,Paid Shopping,1549,7917,15,0.2795,87.8612,2025,29
2025-10-17,Paid Social,2077,353,2,0.2374,77.7405,2025,29
2025-10-17,Paid Video,0,0,0,0,0,2025,29
2025-10-17,Referral,467,0,0,0.3126,67.97,2025,29
2025-10-17,SMS,5,0,0,0.2,113.8,2025,29
2025-10-17,Unassigned,172,0,0,0.686,75.8372,2025,29
2025-10-18,Affiliates,226,11252,12,0.2566,134.2212,2025,29
2025-10-18,Cross-network,3029,2980,9,0.3249,70.9772,2025,29
2025-10-18,Direct,2242,9425,12,0.277,102.3631,2025,29
2025-10-18,Display,36,0,0,0.8056,36.0833,2025,29
2025-10-18,Email,159,1556,2,0.2767,139.3836,2025,29
2025-10-18,Organic Search,4753,18805,39,0.2504,119.0526,2025,29
2025-10-18,Organic Shopping,180,0,0,0.2722,80.8722,2025,29
2025-10-18,Organic Social,276,0,0,0.3116,66.2645,2025,29
2025-10-18,Organic Video,3,0,0,0.6667,4.3333,2025,29
2025-10-18,Paid Other,0,0,0,0,0,2025,29
2025-10-18,Paid Search,2001,26986,25,0.0905,191.6207,2025,29
2025-10-18,Paid Shopping,2165,8226,11,0.3136,82.6254,2025,29
2025-10-18,Paid Social,2051,1423,3,0.2277,85.9683,2025,29
2025-10-18,Paid Video,1,0,0,0,340,2025,29
2025-10-18,Referral,340,833,1,0.2882,123.1471,2025,29
2025-10-18,SMS,12,0,0,0.4167,71.9167,2025,29
2025-10-18,Unassigned,164,0,0,0.6524,60.0549,2025,29
2025-10-19,Affiliates,212,9640,12,0.2736,137.1934,2025,29
2025-10-19,Cross-network,4221,7318,20,0.3395,65.746,2025,29
2025-10-19,Direct,2906,6900,16,0.2753,99.1755,2025,29
2025-10-19,Display,42,0,0,0.5952,69.5238,2025,29
2025-10-19,Email,1052,1803,3,0.2148,124.8907,2025,29
2025-10-19,Organic Search,6046,29389,48,0.2526,116.7693,2025,29
2025-10-19,Organic Shopping,230,2338,1,0.2609,85.0913,2025,29
2025-10-19,Organic Social,299,0,0,0.2475,102.3545,2025,29
2025-10-19,Organic Video,1,0,0,1,0,2025,29
2025-10-19,Paid Other,1,0,0,0,157,2025,29
2025-10-19,Paid Search,2444,15652,25,0.0872,203.5589,2025,29
2025-10-19,Paid Shopping,3490,23922,24,0.2756,91.794,2025,29
2025-10-19,Paid Social,2620,908,1,0.2176,86.2802,2025,29
2025-10-19,Paid Video,3,0,0,1,2,2025,29
2025-10-19,Referral,278,573,1,0.223,127.1727,2025,29
2025-10-19,SMS,6,0,0,0,305.5,2025,29
2025-10-19,Unassigned,210,3007,2,0.7095,88.0857,2025,29
2025-10-20,Affiliates,192,6977,9,0.349,108.4583,2025,30
2025-10-20,Cross-network,3400,8306,15,0.3415,64.1906,2025,30
2025-10-20,Direct,2572,8035,15,0.3122,80.4876,2025,30
2025-10-20,Display,24,0,0,0.5,45.2083,2025,30
2025-10-20,Email,354,0,0,0.3362,110.8842,2025,30
2025-10-20,Organic Search,4707,23230,35,0.2781,109.1113,2025,30
2025-10-20,Organic Shopping,160,199,1,0.2063,101.2688,2025,30
2025-10-20,Organic Social,264,0,1,0.3371,67.3409,2025,30
2025-10-20,Organic Video,5,0,0,0.4,9.6,2025,30
2025-10-20,Paid Other,0,0,0,0,0,2025,30
2025-10-20,Paid Search,1872,15508,21,0.1175,190.9354,2025,30
2025-10-20,Paid Shopping,2780,8493,16,0.295,91.2763,2025,30
2025-10-20,Paid Social,1991,170,2,0.2265,81.4199,2025,30
2025-10-20,Paid Video,5,0,0,0.6,86.4,2025,30
2025-10-20,Referral,316,0,0,0.2627,133.6234,2025,30
2025-10-20,SMS,7,0,0,0.2857,102.8571,2025,30
2025-10-20,Unassigned,152,1158,1,0.7895,110.3092,2025,30
2025-10-21,Affiliates,185,3996,5,0.3351,106.0703,2025,30
2025-10-21,Cross-network,3194,3849,9,0.3363,62.5369,2025,30
2025-10-21,Direct,2017,10337,15,0.3168,78.3862,2025,30
2025-10-21,Display,31,0,0,0.5161,40.7419,2025,30
2025-10-21,Email,182,0,1,0.3681,124.3956,2025,30
2025-10-21,Organic Search,4194,13005,22,0.2802,97.521,2025,30
2025-10-21,Organic Shopping,150,434,1,0.2933,80.58,2025,30
2025-10-21,Organic Social,208,0,0,0.3221,81.7308,2025,30
2025-10-21,Organic Video,5,0,0,0.6,2.8,2025,30
2025-10-21,Paid Other,0,0,0,0,0,2025,30
2025-10-21,Paid Search,1725,13674,20,0.1351,179.5733,2025,30
2025-10-21,Paid Shopping,2687,7871,18,0.2929,90.3446,2025,30
2025-10-21,Paid Social,1896,0,2,0.2384,75.9235,2025,30
2025-10-21,Paid Video,0,0,0,0,0,2025,30
2025-10-21,Referral,216,0,0,0.25,231.412,2025,30
2025-10-21,SMS,8,0,0,0.375,122.625,2025,30
2025-10-21,Unassigned,122,154,1,0.6967,81.5984,2025,30
2025-10-22,Affiliates,172,6351,6,0.3256,142.4593,2025,30
2025-10-22,Cross-network,2793,8642,13,0.3362,64.9037,2025,30
2025-10-22,Direct,1874,10510,14,0.3052,92.0027,2025,30
2025-10-22,Display,39,0,0,0.7949,12.9487,2025,30
2025-10-22,Email,139,245,1,0.3885,118.5755,2025,30
2025-10-22,Organic Search,3901,10816,24,0.3035,101.9521,2025,30
2025-10-22,Organic Shopping,131,0,0,0.2977,129.2672,2025,30
2025-10-22,Organic Social,229,0,0,0.3493,54.1266,2025,30
2025-10-22,Organic Video,4,0,0,0.25,31,2025,30
2025-10-22,Paid Other,0,0,0,0,0,2025,30
2025-10-22,Paid Search,1564,8082,12,0.1266,189.4923,2025,30
2025-10-22,Paid Shopping,2456,14464,20,0.3009,83.5875,2025,30
2025-10-22,Paid Social,1969,4464,3,0.2377,89.5851,2025,30
2025-10-22,Paid Video,2,0,0,0,864.5,2025,30
2025-10-22,Referral,830,578,2,0.2735,74.1325,2025,30
2025-10-22,SMS,3,0,0,0,181.6667,2025,30
2025-10-22,Unassigned,134,0,0,0.7313,94.1194,2025,30
2025-10-23,Affiliates,174,16699,12,0.2931,137.3678,2025,30
2025-10-23,Cross-network,2953,3834,11,0.3447,64.7054,2025,30
2025-10-23,Direct,1880,6563,6,0.3128,81.3862,2025,30
2025-10-23,Display,26,0,0,0.8462,18.3846,2025,30
2025-10-23,Email,847,2128,3,0.1157,167.6635,2025,30
2025-10-23,Organic Search,3982,12431,21,0.2845,124.9196,2025,30
2025-10-23,Organic Shopping,135,0,0,0.3333,81.8963,2025,30
2025-10-23,Organic Social,229,0,0,0.4279,60.6201,2025,30
2025-10-23,Organic Video,2,0,0,0.5,0.5,2025,30
2025-10-23,Paid Other,0,0,0,0,0,2025,30
2025-10-23,Paid Search,1644,12525,18,0.1131,196.0578,2025,30
2025-10-23,Paid Shopping,1752,7763,15,0.3168,85.4384,2025,30
2025-10-23,Paid Social,1900,2722,3,0.2347,83.9653,2025,30
2025-10-23,Paid Video,2,0,0,0,15,2025,30
2025-10-23,Referral,322,0,0,0.3354,100.0683,2025,30
2025-10-23,SMS,1,0,0,0,174,2025,30
2025-10-23,Unassigned,111,0,0,0.7297,51.4414,2025,30
2025-10-24,Affiliates,201,5661,9,0.2985,127.2488,2025,30
2025-10-24,Cross-network,2758,3993,10,0.3358,61.5827,2025,30
2025-10-24,Direct,1782,7170,12,0.3159,75.7144,2025,30
2025-10-24,Display,29,0,0,0.8276,15.3103,2025,30
2025-10-24,Email,489,1347,2,0.3088,116.5828,2025,30
2025-10-24,Organic Search,4102,17348,13,0.2665,105.6755,2025,30
2025-10-24,Organic Shopping,152,624,1,0.25,92.5789,2025,30
2025-10-24,Organic Social,199,0,0,0.3317,72.0402,2025,30
2025-10-24,Organic Video,2,0,0,0.5,157.5,2025,30
2025-10-24,Paid Other,1,0,0,0,183,2025,30
2025-10-24,Paid Search,1687,3107,10,0.1079,192.9105,2025,30
2025-10-24,Paid Shopping,1495,7197,13,0.3064,85.8722,2025,30
2025-10-24,Paid Social,1618,0,1,0.2608,84.3758,2025,30
2025-10-24,Paid Video,7,0,0,0.2857,165.7143,2025,30
2025-10-24,Referral,291,69,1,0.2784,83.4399,2025,30
2025-10-24,SMS,4,0,0,0.25,229.25,2025,30
2025-10-24,Unassigned,95,0,0,0.7789,78.9684,2025,30
2025-10-25,Affiliates,206,13978,13,0.3155,135.7087,2025,30
2025-10-25,Cross-network,3373,11814,13,0.3412,68.6599,2025,30
2025-10-25,Direct,2153,9161,16,0.2764,101.3985,2025,30
2025-10-25,Display,35,0,0,0.7429,50.4857,2025,30
2025-10-25,Email,203,364,1,0.3202,124.6158,2025,30
2025-10-25,Organic Search,5288,17463,24,0.2666,106.9934,2025,30
2025-10-25,Organic Shopping,151,81,1,0.2384,72.894,2025,30
2025-10-25,Organic Social,184,0,0,0.2663,127.4402,2025,30
2025-10-25,Organic Video,5,0,0,0.8,32.2,2025,30
2025-10-25,Paid Other,1,0,0,0,90,2025,30
2025-10-25,Paid Search,2036,13432,25,0.1139,199.7696,2025,30
2025-10-25,Paid Shopping,1996,496,5,0.2675,87.5501,2025,30
2025-10-25,Paid Social,1621,1743,4,0.2184,90.5404,2025,30
2025-10-25,Paid Video,1,0,0,0,148,2025,30
2025-10-25,Referral,178,1658,2,0.3202,183.9438,2025,30
2025-10-25,SMS,8,0,0,0.375,97.375,2025,30
2025-10-25,Unassigned,125,0,0,0.712,64.632,2025,30
2025-10-26,Affiliates,288,5647,9,0.3333,97.8438,2025,30
2025-10-26,Cross-network,4019,4007,8,0.3289,70.3287,2025,30
2025-10-26,Direct,4118,14909,26,0.2909,65.0529,2025,30
2025-10-26,Display,25,0,0,0.68,65.92,2025,30
2025-10-26,Email,3169,5260,10,0.2133,119.0458,2025,30
2025-10-26,Organic Search,6383,26196,40,0.2634,108.4902,2025,30
2025-10-26,Organic Shopping,238,437,2,0.2773,91.7731,2025,30
2025-10-26,Organic Social,267,438,2,0.2622,98.4232,2025,30
2025-10-26,Organic Video,3,0,0,1,2.6667,2025,30
2025-10-26,Paid Other,0,0,0,0,0,2025,30
2025-10-26,Paid Search,2640,19625,29,0.0852,202.0398,2025,30
2025-10-26,Paid Shopping,2678,7181,21,0.2886,86.0915,2025,30
2025-10-26,Paid Social,2087,258,3,0.2132,88.8797,2025,30
2025-10-26,Paid Video,5,0,0,0.6,27.6,2025,30
2025-10-26,Referral,204,1086,2,0.2892,147,2025,30
2025-10-26,SMS,4,0,0,0.5,5.25,2025,30
2025-10-26,Unassigned,244,273,1,0.791,78.4385,2025,30
2025-10-27,Affiliates,241,4325,6,0.2656,94.6224,2025,31
2025-10-27,Cross-network,3104,5521,10,0.3302,67.9104,2025,31
2025-10-27,Direct,2402,5217,17,0.3181,84.0537,2025,31
2025-10-27,Display,21,0,0,0.6667,30.2857,2025,31
2025-10-27,Email,678,2180,7,0.3422,120.8348,2025,31
2025-10-27,Organic Search,4872,25597,39,0.2752,101.5447,2025,31
2025-10-27,Organic Shopping,167,1258,1,0.2455,142.4072,2025,31
2025-10-27,Organic Social,220,0,0,0.3091,90.1045,2025,31
2025-10-27,Organic Video,0,0,0,0,0,2025,31
2025-10-27,Paid Other,0,0,0,0,0,2025,31
2025-10-27,Paid Search,1911,9883,17,0.1062,180.259,2025,31
2025-10-27,Paid Shopping,1907,7576,17,0.3099,87.3304,2025,31
2025-10-27,Paid Social,1824,3742,3,0.2325,77.9693,2025,31
2025-10-27,Paid Video,2,0,0,0.5,68,2025,31
2025-10-27,Referral,345,2601,3,0.3449,142.3768,2025,31
2025-10-27,SMS,5,0,0,0.4,66.8,2025,31
2025-10-27,Unassigned,120,0,0,0.8,96.6833,2025,31
2025-10-28,Affiliates,195,2888,4,0.2872,104.8,2025,31
2025-10-28,Cross-network,3011,5586,11,0.3417,62.0332,2025,31
2025-10-28,Direct,2014,9464,12,0.3004,83.5328,2025,31
2025-10-28,Display,22,0,0,0.7727,20.5909,2025,31
2025-10-28,Email,469,0,0,0.3497,93.3987,2025,31
2025-10-28,Organic Search,4424,17217,29,0.2776,100.4557,2025,31
2025-10-28,Organic Shopping,126,0,0,0.2302,73.5238,2025,31
2025-10-28,Organic Social,198,0,0,0.3485,71.5404,2025,31
2025-10-28,Organic Video,1,0,0,0,78,2025,31
2025-10-28,Paid Other,0,0,0,0,0,2025,31
2025-10-28,Paid Search,1791,10395,16,0.1212,185.3333,2025,31
2025-10-28,Paid Shopping,1736,1335,8,0.2823,92.8278,2025,31
2025-10-28,Paid Social,1820,1232,4,0.2407,82.9648,2025,31
2025-10-28,Paid Video,1,0,0,0,30,2025,31
2025-10-28,Referral,231,0,0,0.3074,224.3377,2025,31
2025-10-28,SMS,5,0,0,0.4,2.6,2025,31
2025-10-28,Unassigned,115,0,0,0.6696,75.7478,2025,31
2025-10-29,Affiliates,203,9822,10,0.2906,121.0591,2025,31
2025-10-29,Cross-network,2988,4927,10,0.345,64.5415,2025,31
2025-10-29,Direct,1987,10057,9,0.3095,79.4811,2025,31
2025-10-29,Display,23,0,0,0.5217,64.6087,2025,31
2025-10-29,Email,956,569,2,0.204,127.5492,2025,31
2025-10-29,Organic Search,4291,14535,29,0.2801,100.6765,2025,31
2025-10-29,Organic Shopping,184,178,1,0.3098,64.8043,2025,31
2025-10-29,Organic Social,204,0,0,0.2745,96.8578,2025,31
2025-10-29,Organic Video,4,0,0,0.25,105.75,2025,31
2025-10-29,Paid Other,1,0,0,0,16,2025,31
2025-10-29,Paid Search,1782,10812,23,0.1257,185.5303,2025,31
2025-10-29,Paid Shopping,1890,6018,12,0.3005,83.8582,2025,31
2025-10-29,Paid Social,1715,0,1,0.235,74.8962,2025,31
2025-10-29,Paid Video,2,0,0,0,18.5,2025,31
2025-10-29,Referral,192,0,0,0.2448,179.6615,2025,31
2025-10-29,SMS,2,0,0,0.5,2,2025,31
2025-10-29,Unassigned,104,0,0,0.7885,108.6346,2025,31
2025-10-30,Affiliates,180,4774,7,0.3,193.5889,2025,31
2025-10-30,Cross-network,2735,3961,8,0.3521,61.3993,2025,31
2025-10-30,Direct,1860,8967,13,0.3247,75.793,2025,31
2025-10-30,Display,18,0,0,0.7222,70.7778,2025,31
2025-10-30,Email,588,2506,4,0.3197,135.4932,2025,31
2025-10-30,Organic Search,3870,28657,24,0.2786,111.6718,2025,31
2025-10-30,Organic Shopping,174,0,0,0.2989,73.3103,2025,31
2025-10-30,Organic Social,200,0,0,0.255,80.09,2025,31
2025-10-30,Organic Video,0,0,0,0,0,2025,31
2025-10-30,Paid Other,1,0,0,0,42,2025,31
2025-10-30,Paid Search,1903,8131,13,0.1025,181.2123,2025,31
2025-10-30,Paid Shopping,1704,6742,11,0.304,84.2946,2025,31
2025-10-30,Paid Social,1630,0,1,0.2344,83.7061,2025,31
2025-10-30,Paid Video,2,0,0,0.5,12.5,2025,31
2025-10-30,Referral,167,0,0,0.3832,141.0359,2025,31
2025-10-30,SMS,1,0,0,0,33,2025,31
2025-10-30,Unassigned,109,0,0,0.6881,55.7523,2025,31
2025-10-31,Affiliates,205,4678,5,0.2927,100.7073,2025,31
2025-10-31,Cross-network,2398,4604,8,0.3445,67.0234,2025,31
2025-10-31,Direct,1730,4806,9,0.3162,80.3434,2025,31
2025-10-31,Display,23,0,0,0.6522,41.2609,2025,31
2025-10-31,Email,235,2006,2,0.4468,89.0809,2025,31
2025-10-31,Organic Search,3932,22346,25,0.3057,94.5768,2025,31
2025-10-31,Organic Shopping,141,1358,1,0.2057,104.8156,2025,31
2025-10-31,Organic Social,181,0,0,0.221,107.1657,2025,31
2025-10-31,Organic Video,2,0,0,0,486.5,2025,31
2025-10-31,Paid Other,0,0,0,0,0,2025,31
2025-10-31,Paid Search,1862,16503,21,0.1133,195.4441,2025,31
2025-10-31,Paid Shopping,1389,4537,10,0.324,88.9237,2025,31
2025-10-31,Paid Social,1550,0,2,0.2452,82.3613,2025,31
2025-10-31,Paid Video,2,0,0,0,225,2025,31
2025-10-31,Referral,177,498,2,0.3785,143.0339,2025,31
2025-10-31,SMS,0,0,0,0,0,2025,31
2025-10-31,Unassigned,89,0,0,0.7191,53.7191,2025,31
2025-11-01,Affiliates,218,1812,6,0.2706,97.1789,2025,31
2025-11-01,Cross-network,3086,17752,18,0.3283,75.838,2025,31
2025-11-01,Direct,2310,10015,13,0.2922,96.9675,2025,31
2025-11-01,Display,33,0,0,0.5455,92.7576,2025,31
2025-11-01,Email,1222,5337,7,0.2242,123.5532,2025,31
2025-11-01,Organic Search,5080,26844,36,0.2626,105.4156,2025,31
2025-11-01,Organic Shopping,165,1378,3,0.2364,105.7576,2025,31
2025-11-01,Organic Social,248,657,1,0.246,95.5484,2025,31
2025-11-01,Organic Video,4,0,0,0.5,41,2025,31
2025-11-01,Paid Other,0,0,0,0,0,2025,31
2025-11-01,Paid Search,2432,11998,27,0.1049,197.6053,2025,31
2025-11-01,Paid Shopping,2094,9253,20,0.2779,100.4456,2025,31
2025-11-01,Paid Social,1735,105,1,0.2213,87.7014,2025,31
2025-11-01,Paid Video,2,0,0,1,2,2025,31
2025-11-01,Referral,185,1162,2,0.4,240.7351,2025,31
2025-11-01,SMS,1,0,0,0,1463,2025,31
2025-11-01,Unassigned,139,623,2,0.6978,106.6331,2025,31
2025-11-02,Affiliates,218,10614,12,0.2752,128.0734,2025,31
2025-11-02,Cross-network,3754,13037,10,0.3364,75.3934,2025,31
2025-11-02,Direct,2681,15996,26,0.2872,100.3555,2025,31
2025-11-02,Display,29,0,0,0.6207,54.3448,2025,31
2025-11-02,Email,358,3598,7,0.3101,165.9609,2025,31
2025-11-02,Organic Search,5741,32830,59,0.2796,109.2404,2025,31
2025-11-02,Organic Shopping,190,1979,1,0.2316,107.8579,2025,31
2025-11-02,Organic Social,252,0,0,0.246,87.9484,2025,31
2025-11-02,Organic Video,1,0,0,1,0,2025,31
2025-11-02,Paid Other,0,0,0,0,0,2025,31
2025-11-02,Paid Search,2745,27281,34,0.0878,201.2222,2025,31
2025-11-02,Paid Shopping,2698,10728,23,0.2717,99.7035,2025,31
2025-11-02,Paid Social,1955,762,3,0.2061,88.2394,2025,31
2025-11-02,Paid Video,2,0,0,0.5,21,2025,31
2025-11-02,Referral,168,0,0,0.3929,246.9226,2025,31
2025-11-02,SMS,4,0,0,0,88.5,2025,31
2025-11-02,Unassigned,168,0,0,0.6488,82.6071,2025,31
2025-11-03,Affiliates,218,11847,11,0.3073,109.3853,2025,32
2025-11-03,Cross-network,2916,8985,14,0.3234,70.3642,2025,32
2025-11-03,Direct,2616,3627,9,0.3895,66.8517,2025,32
2025-11-03,Display,28,0,0,0.5357,43.25,2025,32
2025-11-03,Email,229,0,0,0.345,94.8821,2025,32
2025-11-03,Organic Search,4784,14278,27,0.2924,100.4457,2025,32
2025-11-03,Organic Shopping,191,719,1,0.2042,108.733,2025,32
2025-11-03,Organic Social,261,305,1,0.2835,71.4981,2025,32
2025-11-03,Organic Video,0,0,0,0,0,2025,32
2025-11-03,Paid Other,1,0,0,0,226,2025,32
2025-11-03,Paid Search,2225,10030,23,0.1344,186.8404,2025,32
2025-11-03,Paid Shopping,2031,3770,10,0.291,85.8838,2025,32
2025-11-03,Paid Social,1644,1842,2,0.2409,81.5408,2025,32
2025-11-03,Paid Video,1,0,0,0,205,2025,32
2025-11-03,Referral,212,0,0,0.3113,155.5849,2025,32
2025-11-03,SMS,3,0,0,0.6667,11.3333,2025,32
2025-11-03,Unassigned,142,0,0,0.7113,68.4155,2025,32
2025-11-04,Affiliates,261,6565,8,0.3218,113.8889,2025,32
2025-11-04,Cross-network,2746,5384,10,0.3219,65.0022,2025,32
2025-11-04,Direct,2371,6928,12,0.4294,66.5179,2025,32
2025-11-04,Display,29,0,0,0.6207,45.3448,2025,32
2025-11-04,Email,148,1062,2,0.2703,183.9257,2025,32
2025-11-04,Organic Search,4100,11387,23,0.308,94.79,2025,32
2025-11-04,Organic Shopping,159,189,1,0.3019,122.8679,2025,32
2025-11-04,Organic Social,239,0,0,0.3054,65.0167,2025,32
2025-11-04,Organic Video,3,0,0,0.3333,93.6667,2025,32
2025-11-04,Paid Other,1,0,0,0,27,2025,32
2025-11-04,Paid Search,1864,18580,28,0.1153,198.4802,2025,32
2025-11-04,Paid Shopping,1669,11280,15,0.2888,88.9593,2025,32
2025-11-04,Paid Social,1534,1304,2,0.2295,83.3814,2025,32
2025-11-04,Paid Video,5,0,0,0.2,60.6,2025,32
